epoch,train_loss,train_lr,eval_loss,eval_top1,eval_top5
0,6.240278820303034,"[4e-07, 4e-07]",5.419299598722817,0.4832585433206766,2.5543665861235763
1,5.55473877656906,"[2.0359999999999998e-05, 2.0359999999999998e-05]",5.311076113220573,0.6213324128408698,2.5716258198136
2,5.366047667947045,"[4.032e-05, 4.032e-05]",5.297012534518467,0.43148084225060407,2.4853296513634793
3,5.3478793995903136,"[6.028e-05, 6.028e-05]",5.294456010528132,0.6731101139109423,2.7959958577839146
4,5.340827046868635,"[8.023999999999999e-05, 8.023999999999999e-05]",5.288337072833966,1.3289609941318605,3.727994477045219
5,5.332888345667385,"[0.00010019999999999998, 0.00010019999999999998]",5.2660605259751465,1.3117017604418364,4.8325854332067655
6,5.314227519825818,"[0.00012015999999999999, 0.00012015999999999999]",5.062316620642044,1.6568864342423197,10.90783569209527
7,5.108237623530913,"[0.00014012, 0.00014012]",3.420894055272696,24.663444943044528,54.124956851915776
8,4.598099046849949,"[0.00016008, 0.00016008]",2.2073521638764237,47.480151881256475,79.87573351743183
9,4.296615719157744,"[0.00018004, 0.00018004]",1.928755771056265,54.72903003106662,85.38142906454954
10,4.198409316374019,"[0.0001994631457460908, 0.0001994631457460908]",1.5792970772566448,61.18398343113566,91.24956851915775
11,4.034781614089395,"[0.00019935053102883884, 0.00019935053102883884]",1.4494274957121591,66.8622713151536,91.59475319295824
12,3.8990077538923784,"[0.00019922724072881886, 0.00019922724072881886]",1.367186320169572,68.65723161891611,92.76838108387987
13,3.7375539764363497,"[0.00019909328836620148, 0.00019909328836620148]",1.192055999471436,71.98826372109079,93.6486020020711
14,3.6951293231331728,"[0.00019894868863037287, 0.00019894868863037287]",1.0252325277226442,73.9212978943735,94.82222989299275
15,3.498895102006229,"[0.0001987934573783235, 0.0001987934573783235]",0.9815752623942872,75.76803589920607,94.77045219192267
16,3.560699144149209,"[0.0001986276116329095, 0.0001986276116329095]",1.0070445146649551,76.76907145322748,95.08111839834311
17,3.5028374730584457,"[0.00019845116958098572, 0.00019845116958098572]",0.9166983254498188,78.20158784949948,95.63341387642389
18,3.4096150806243406,"[0.0001982641505714115, 0.0001982641505714115]",1.064124963593804,77.90818087676907,95.719710044874
19,3.3780973027734196,"[0.00019806657511292874, 0.00019806657511292874]",0.9380900416244174,78.06351397997929,95.44356230583362
20,3.3620670938236827,"[0.00019785846487191297, 0.00019785846487191297]",0.9408943721414395,78.13255091473938,95.2191922678633
21,3.3473448829854875,"[0.00019763984266999725, 0.00019763984266999725]",1.0138156457650156,77.94269934414912,95.58163617535381
22,3.405496995079326,"[0.00019741073248156972, 0.00019741073248156972]",0.874735064863706,80.03106662064204,95.99585778391439
23,3.2989684107469364,"[0.00019717115943114434, 0.00019717115943114434]",0.890460371518489,79.06454953400069,95.59889540904383
24,3.2559324311700095,"[0.00019692114979060586, 0.00019692114979060586]",0.8239548893521316,80.56610286503279,96.15119088712461
25,3.1927469146442924,"[0.0001966607309763287, 0.0001966607309763287]",0.8609914940968028,79.3579565067311,96.23748705557473
26,3.2071258754016245,"[0.00019638993154617052, 0.00019638993154617052]",0.9528034962083621,79.46151190887124,95.70245081118398
27,3.2339297877276008,"[0.00019610878119634043, 0.00019610878119634043]",0.8403221712385658,80.4970659302727,96.04763548498447
28,3.097930316619057,"[0.0001958173107581426, 0.0001958173107581426]",0.9042236412398602,80.80773213669313,95.46082153952365
29,3.193568920706683,"[0.00019551555219459514, 0.00019551555219459514]",0.8476225405591992,81.68795305488436,96.16845012081464
30,3.0478490635672992,"[0.00019520353859692506, 0.00019520353859692506]",0.760988687785856,81.60165688643424,96.20296858819468
31,3.116418337439471,"[0.0001948813041809394, 0.0001948813041809394]",0.7663322029996009,81.77424922333448,96.15119088712461
32,3.0430709378604583,"[0.00019454888428327316, 0.00019454888428327316]",0.8889818333081636,80.98032447359337,95.94408008284432
33,3.0917380417094513,"[0.00019420631535751413, 0.00019420631535751413]",0.7790092070595659,82.18847083189506,96.15119088712461
34,3.0150419766890173,"[0.0001938536349702054, 0.0001938536349702054]",0.798136028043558,81.70521228857439,96.16845012081464
35,2.9648261127624917,"[0.00019349088179672577, 0.00019349088179672577]",0.826859758276342,81.6361753538143,96.18570935450467
36,3.0305359070313806,"[0.00019311809561704864, 0.00019311809561704864]",0.811971604515447,81.73973075595444,96.34104245771488
37,3.1010277111900044,"[0.00019273531731137951, 0.00019273531731137951]",0.8211872599887815,81.20469451156369,95.9268208491543
38,2.9764091719918073,"[0.00019234258885567307, 0.00019234258885567307]",0.7729867415712914,82.15395236451502,96.13393165343459
39,2.933540203992058,"[0.00019193995331703015, 0.00019193995331703015]",0.8194909587908829,81.89506385916465,96.27200552295479
40,2.9901796012001243,"[0.00019152745484897487, 0.00019152745484897487]",0.7932222239264217,81.89506385916465,95.54711770797377
41,3.0070469934035113,"[0.00019110513868661274, 0.00019110513868661274]",0.7946493763079263,82.39558163617535,96.03037625129444
