epoch,eval_loss,eval_top1,eval_top5,train_loss,train_lr
37,0.6467998321606943,86.69313082499137,97.4283741801864,2.770422625541687,"[7.046024664110424e-05, 7.046024664110424e-05]"
38,0.6463780638510744,87.15913013462202,97.60096651708665,2.830004370212555,"[6.903810308154924e-05, 6.903810308154924e-05]"
39,0.6259447913520452,86.79668622713152,97.46289264756645,2.7406325221061705,"[6.759815809201929e-05, 6.759815809201929e-05]"
40,0.6306726246979634,87.10735243355195,97.37659647911633,2.6326159060001375,"[6.614183272437242e-05, 6.614183272437242e-05]"
41,0.6511128497691577,86.33068691750087,97.3593372454263,2.5942805826663973,"[6.467056419592224e-05, 6.467056419592224e-05]"
42,0.6540711902938384,86.58957542285123,97.46289264756645,2.7324370622634886,"[6.318580447107787e-05, 6.318580447107787e-05]"
43,0.6782034840055445,86.96927856403175,97.41111494649637,2.6309726238250732,"[6.16890188284306e-05, 6.16890188284306e-05]"
44,0.6897504422678633,87.40075940628236,97.4283741801864,2.689781677722931,"[6.0181684414700524e-05, 6.0181684414700524e-05]"
45,0.6561140666799706,86.91750086296169,97.30755954435622,2.676946425437927,"[5.866528878697132e-05, 5.866528878697132e-05]"
46,0.6380844458572446,87.0037970314118,97.46289264756645,2.848348104953766,"[5.7141328444650926e-05, 5.7141328444650926e-05]"
47,0.6452707087207672,87.40075940628236,97.51467034863651,2.5109585523605347,"[5.561130735260721e-05, 5.561130735260721e-05]"
48,0.6049098896083233,86.91750086296169,97.75629962029686,2.6494596660137177,"[5.407673545693637e-05, 5.407673545693637e-05]"
49,0.6222829769346522,87.141870900932,97.39385571280636,2.4723418951034546,"[5.253912719482829e-05, 5.253912719482829e-05]"
50,0.6300174817159994,87.69416637901277,97.34207801173628,2.5693637251853945,"[5.1000000000000006e-05, 5.1000000000000006e-05]"
51,0.6263767356991068,87.74594408008285,97.4283741801864,2.5075845599174498,"[4.946087280517172e-05, 4.946087280517172e-05]"
52,0.6263616507243485,87.02105626510183,97.3593372454263,2.5435497164726257,"[4.792326454306365e-05, 4.792326454306365e-05]"
53,0.6048394790138505,87.5733517431826,97.46289264756645,2.6400292038917543,"[4.63886926473928e-05, 4.63886926473928e-05]"
54,0.6092731974887815,87.6423886779427,97.41111494649637,2.5020989179611206,"[4.48586715553491e-05, 4.48586715553491e-05]"
55,0.6181013629401104,87.69416637901277,97.5664480497066,2.4353599309921266,"[4.333471121302869e-05, 4.333471121302869e-05]"
56,0.6317283201102434,87.141870900932,97.4283741801864,2.6082138299942015,"[4.18183155852995e-05, 4.18183155852995e-05]"
57,0.6377715379730109,87.26268553676216,97.46289264756645,2.4423421740531923,"[4.031098117156943e-05, 4.031098117156943e-05]"
58,0.6198716142237659,88.05661028650329,97.58370728339662,2.350841110944748,"[3.881419552892212e-05, 3.881419552892212e-05]"
59,0.6020860497524378,87.76320331377286,97.39385571280636,2.43609219789505,"[3.7329435804077777e-05, 3.7329435804077777e-05]"
60,0.6227797276816535,87.7114256127028,97.25578184328616,2.403652000427246,"[3.5858167275627595e-05, 3.5858167275627595e-05]"
61,0.6208337659378236,87.36624093890231,97.25578184328616,2.5007854044437408,"[3.440184190798073e-05, 3.440184190798073e-05]"
62,0.6317685186183983,87.41801863997239,97.32481877804625,2.442363804578781,"[3.29618969184508e-05, 3.29618969184508e-05]"
63,0.625613975327386,87.97031411805315,97.34207801173628,2.3934342563152313,"[3.1539753358895745e-05, 3.1539753358895745e-05]"
64,0.6052339637448222,87.91853641698309,97.23852260959613,2.1970358788967133,"[3.0136814713311443e-05, 3.0136814713311443e-05]"
65,0.6281842780516482,87.7114256127028,97.34207801173628,2.414395946264267,"[2.8754465512762214e-05, 2.8754465512762214e-05]"
66,0.6147294918504056,87.88401794960303,97.34207801173628,2.421107363700867,"[2.739406996901595e-05, 2.739406996901595e-05]"
67,0.6177630044280722,87.81498101484294,97.30755954435622,2.3598525643348696,"[2.605697062823181e-05, 2.605697062823181e-05]"
68,0.6066177362896963,87.78046254746289,97.41111494649637,2.4104642510414123,"[2.4744487046029157e-05, 2.4744487046029157e-05]"
69,0.6037382337196885,88.10838798757335,97.29030031066621,2.5320285499095916,"[2.3457914485245598e-05, 2.3457914485245598e-05]"
70,0.6084445351602952,88.16016568864343,97.25578184328616,2.3503967940807344,"[2.2198522637668827e-05, 2.2198522637668827e-05]"
71,0.6196412944694943,87.91853641698309,97.34207801173628,2.415835702419281,"[2.096755437100415e-05, 2.096755437100415e-05]"
72,0.6097747518310969,88.10838798757335,97.41111494649637,2.378318190574646,"[1.9766224502314207e-05, 1.9766224502314207e-05]"
73,0.5954412026449776,88.10838798757335,97.32481877804625,2.282632219791412,"[1.859571859914107e-05, 1.859571859914107e-05]"
74,0.6146196833469969,88.16016568864343,97.39385571280636,2.398870289325714,"[1.7457191809494254e-05, 1.7457191809494254e-05]"
75,0.6112004926297678,88.43631342768381,97.34207801173628,2.3621298372745514,"[1.6351767721859175e-05, 1.6351767721859175e-05]"
76,0.5985598315606662,88.19468415602347,97.37659647911633,2.2468057215213775,"[1.5280537256350847e-05, 1.5280537256350847e-05]"
77,0.609576161087979,88.29823955816362,97.37659647911633,2.28626412153244,"[1.424455758810748e-05, 1.424455758810748e-05]"
78,0.6132986946356145,87.83224024853297,97.3593372454263,2.291001558303833,"[1.3244851103986332e-05, 1.3244851103986332e-05]"
79,0.6085730524033482,88.22920262340352,97.32481877804625,2.2825968980789186,"[1.2282404393591171e-05, 1.2282404393591171e-05]"
80,0.6019431638602434,88.09112875388332,97.37659647911633,2.244173586368561,"[1.1358167275627581e-05, 1.1358167275627581e-05]"
81,0.6105271044129703,87.93579565067311,97.32481877804625,2.2418455302715303,"[1.0473051860546476e-05, 1.0473051860546476e-05]"
82,0.6098141497400328,88.0738695201933,97.30755954435622,2.3130171477794645,"[9.627931650401273e-06, 9.627931650401273e-06]"
83,0.6022038221112358,88.45357266137384,97.46289264756645,2.2821828067302703,"[8.823640676806756e-06, 8.823640676806756e-06]"
84,0.600704384047614,88.48809112875388,97.53192958232654,2.291955327987671,"[8.060972677850686e-06, 8.060972677850686e-06]"
85,0.5970954091786762,88.36727649292371,97.41111494649637,2.3151391088962554,"[7.340680314769979e-06, 7.340680314769979e-06]"
86,0.5955465867842812,88.3500172592337,97.39385571280636,2.2412811279296876,"[6.663474429165052e-06, 6.663474429165052e-06]"
87,0.5946495364277701,88.5053503624439,97.34207801173628,2.3389347314834597,"[6.030023341484935e-06, 6.030023341484935e-06]"
88,0.6098866250377546,88.48809112875388,97.3593372454263,2.377505785226822,"[5.440952191475684e-06, 5.440952191475684e-06]"
89,0.60221241801864,88.5053503624439,97.4974111149465,2.260097551345825,"[4.896842321242953e-06, 4.896842321242953e-06]"
90,0.5988093656961944,88.38453572661373,97.3593372454263,2.344220185279846,"[4.398230701537477e-06, 4.398230701537477e-06]"
91,0.5992893881331981,88.5053503624439,97.3593372454263,2.158895456790924,"[3.9456094018297955e-06, 3.9456094018297955e-06]"
92,0.5998617744379962,88.45357266137384,97.3593372454263,2.2853773176670074,"[3.5394251046970827e-06, 3.5394251046970827e-06]"
93,0.6043128532749396,88.36727649292371,97.29030031066621,2.2977096021175383,"[3.180078665001381e-06, 3.180078665001381e-06]"
94,0.6030105733032016,88.43631342768381,97.29030031066621,2.2798510551452638,"[2.8679247142942526e-06, 2.8679247142942526e-06]"
95,0.5963267496548154,88.40179496030376,97.3593372454263,2.4119493663311005,"[2.6032713108382548e-06, 2.6032713108382548e-06]"
96,0.5993024505415084,88.36727649292371,97.44563341387642,2.187797039747238,"[2.3863796355905896e-06, 2.3863796355905896e-06]"
97,0.5978704734962893,88.38453572661373,97.3593372454263,2.1325975954532623,"[2.2174637344490802e-06, 2.2174637344490802e-06]"
98,0.6007229663768554,88.40179496030376,97.39385571280636,2.329747015237808,"[2.0966903070146933e-06, 2.0966903070146933e-06]"
99,0.6058786568001381,88.36727649292371,97.39385571280636,2.332880622148514,"[2.0241785420791513e-06, 2.0241785420791513e-06]"
100,0.5996724959278995,88.45357266137384,97.3593372454263,2.268296480178833,"[2e-06, 2e-06]"
101,0.6040420400549059,88.28098032447359,97.4283741801864,2.202750325202942,"[2e-06, 2e-06]"
102,0.5988092814225924,88.36727649292371,97.39385571280636,2.3118535399436952,"[2e-06, 2e-06]"
103,0.5990318480054798,88.33275802554367,97.44563341387642,2.2659719228744506,"[2e-06, 2e-06]"
104,0.6012158826749655,88.43631342768381,97.44563341387642,2.2237268567085264,"[2e-06, 2e-06]"
