epoch,train_loss,train_lr,eval_loss,eval_top1,eval_top5,time
0,5.905925947077134,3.5e-07,5.340196651090342,1.1098130841121496,3.6799065420560746,1639204844.4388685
1,5.4744245304780845,7.315e-06,5.247894762461059,1.5186915887850467,6.425233644859813,1639204929.3892355
2,5.282816466163187,1.428e-05,5.144117503894081,3.446261682242991,9.443146417445483,1639205015.2123146
3,5.195630830876968,2.1245e-05,5.070920950155763,3.446261682242991,11.468068535825545,1639205101.0549664
4,5.1388656672309425,2.821e-05,4.832107306269471,5.802180685358255,17.990654205607477,1639205186.5618236
5,5.064115159651813,3.5175e-05,3.966197551596573,18.3411214953271,41.31619937694704,1639205272.3197725
6,4.6351641346426575,4.2140000000000006e-05,2.859463225272586,39.21339563862929,67.71806853582555,1639205357.995376
7,4.271170139312744,4.9105000000000005e-05,2.07491238317757,52.33644859813084,82.7297507788162,1639205443.7997856
8,3.9294071197509766,5.6070000000000004e-05,1.6372024678738317,59.85202492211838,89.11604361370716,1639205529.537534
9,3.773057320538689,6.3035e-05,1.4532246337130061,65.82943925233644,91.91978193146417,1639205615.6511657
10,3.4879588940564323,6.837262916681385e-05,1.2307045244353583,70.40498442367601,94.04205607476635,1639205701.3528562
11,3.4864411494311165,6.8034285567728e-05,1.0878738926207165,73.30607476635514,95.28816199376946,1639205787.5344677
12,3.267682706608492,6.766506815578436e-05,0.958773699133567,76.84968847352025,96.24221183800623,1639205873.8021371
13,3.2945145578945385,6.726534130399237e-05,0.9228941540109035,75.87616822429906,96.53426791277259,1639205960.7349765
14,3.101519079769359,6.683549949449514e-05,0.9098185601635514,76.71339563862928,96.72897196261682,1639206048.220282
15,3.2224770854501164,6.637596692926322e-05,0.8574941284559969,77.58956386292834,97.0404984423676,1639206135.5805604
16,3.0683963158551384,6.588719711145845e-05,0.8449996045073987,78.01791277258567,96.92367601246106,1639206221.77842
17,2.8780824296614704,6.536967239788113e-05,0.794942410192757,79.53660436137072,97.23520249221184,1639206307.9262886
18,2.854472412782557,6.4823903522942e-05,0.7827726465147975,79.4392523364486,97.60514018691589,1639206393.7088218
19,2.9253647607915543,6.425042909462916e-05,0.7517409280081776,80.95794392523365,97.66355140186916,1639206480.0165036
