epoch,train_loss,train_lr,eval_loss,eval_top1,eval_top5
0,6.247867584228516,"[2e-07, 2e-07]",5.426846468329306,0.535036244390749,2.5716258198136
1,5.69705935085521,"[1.0179999999999999e-05, 1.0179999999999999e-05]",5.329260333966172,0.5522954780807732,2.450811183983431
2,5.391025323918797,"[2.016e-05, 2.016e-05]",5.303020905246807,0.5522954780807732,2.5543665861235763
3,5.356310699075301,"[3.014e-05, 3.014e-05]",5.295804388160166,0.6385916465308941,2.5716258198136
4,5.344262599945068,"[4.0119999999999995e-05, 4.0119999999999995e-05]",5.291984434328616,1.0182947877114257,3.5554021401449774
5,5.336767622493805,"[5.009999999999999e-05, 5.009999999999999e-05]",5.286557214359682,0.7594062823610632,3.693476009665171
6,5.331393746768727,"[6.0079999999999994e-05, 6.0079999999999994e-05]",5.262004606057991,1.1045909561615463,7.059026579219883
7,5.3135408819678,"[7.006e-05, 7.006e-05]",5.101751272868484,2.6751812219537454,9.699689333793579
8,5.124825842240277,"[8.004e-05, 8.004e-05]",3.59969230022437,23.886779426993442,52.76147739040387
9,4.597426102123158,"[9.002e-05, 9.002e-05]",2.3739974812305835,48.44666896789783,80.30721435968243
10,4.274834376605437,"[9.97315728730454e-05, 9.97315728730454e-05]",1.774863072251467,60.787021056265104,89.05764584052469
11,4.054139531232456,"[9.967526551441942e-05, 9.967526551441942e-05]",1.4732325971640923,68.46738004832585,92.44045564376941
12,3.8746844702225953,"[9.961362036440943e-05, 9.961362036440943e-05]",1.3146418135948827,72.29892992751122,93.59682430100104
13,3.692589706278102,"[9.954664418310074e-05, 9.954664418310074e-05]",1.090800613545532,76.64825681739731,95.51259924059372
14,3.6291946357584255,"[9.947434431518643e-05, 9.947434431518643e-05]",0.9686250222482309,77.26958923023818,95.44356230583362
15,3.436755703094809,"[9.939672868916175e-05, 9.939672868916175e-05]",0.9491251220281757,78.63306869175008,95.87504314808423
16,3.477876976849561,"[9.931380581645474e-05, 9.931380581645474e-05]",0.952596857336253,80.25543665861235,96.23748705557473
17,3.401257251035721,"[9.922558479049286e-05, 9.922558479049286e-05]",0.8526725518855712,81.58439765274422,96.61719019675526
18,3.3048893028402073,"[9.913207528570576e-05, 9.913207528570576e-05]",0.8416159817133025,81.94684156023473,96.84156023472558
19,3.263058634365306,"[9.903328755646437e-05, 9.903328755646437e-05]",0.7741705328586145,81.91232309285468,96.53089402830514
20,3.23816996717198,"[9.892923243595648e-05, 9.892923243595648e-05]",0.7396575432626963,83.44839489126683,96.9968933379358
21,3.2176015459917444,"[9.881992133499863e-05, 9.881992133499863e-05]",0.8422910554021401,82.74076630997584,96.91059716948567
22,3.194744886561511,"[9.870536624078486e-05, 9.870536624078486e-05]",0.7643532692089877,83.77632033137729,97.18674490852607
23,3.112536181740582,"[9.858557971557217e-05, 9.858557971557217e-05]",0.7200995363940607,83.67276492923715,97.16948567483604
