epoch,train_loss,train_lr,eval_loss,eval_top1,eval_top5,time
0,6.418752837181091,1e-07,5.564291993872972,0.5695547117707974,2.4853296513634793,1640012809.8481283
1,6.119507813453675,5.0899999999999995e-06,5.396549771315153,0.5868139454608216,3.0203658957542285,1640012922.155649
2,5.53806574344635,1.008e-05,5.346220227821885,0.5005177770107008,2.226441146013117,1640013034.8957906
3,5.409121775627137,1.507e-05,5.306079025716258,0.3624439074905074,2.347255781843286,1640013147.8735075
4,5.37458348274231,2.0059999999999998e-05,5.2931049361408355,0.6040731791508457,2.640662754573697,1640013260.8657246
5,5.361835074424744,2.5049999999999996e-05,5.286772954780807,0.8629616845012081,3.2102174663444942,1640013373.6246402
6,5.340793299674988,3.0039999999999997e-05,5.275082520711081,0.8629616845012081,4.297549188816016,1640013486.4001067
7,5.327322840690613,3.503e-05,5.217986818260269,1.3289609941318605,8.094580600621333,1640013599.2526445
8,5.306151652336121,4.002e-05,5.047208049275112,3.089402830514325,12.97894373489817,1640013711.9038296
9,5.2002592325210575,4.501e-05,4.108167527830514,14.118053158439766,38.35001725923369,1640013824.8814447
10,4.76068263053894,4.8800884649231264e-05,3.0048791044615117,36.98653779772178,70.1415257162582,1640013937.7432566
11,4.390125417709351,4.855157883937853e-05,2.169923223377632,56.472212633759064,85.79565067311012,1640014050.3805668
12,4.137417626380921,4.827952390426216e-05,1.6582597568605455,68.38108387987573,92.18156713841906,1640014163.0353706
13,3.884862208366394,4.798498832925754e-05,1.3710384665170867,73.74870555747324,94.01104590956162,1640014275.5758677
14,3.8473249316215514,4.766826278541748e-05,1.1830975470314118,75.87159130134621,95.2882292026234,1640014388.1153657
15,3.7180469393730164,4.7329659842615016e-05,1.0662117465265792,79.30617880566103,96.16845012081464,1640014500.8599124
16,3.481920397281647,4.696951366107466e-05,0.9693959150225449,80.23817742492233,96.61719019675526,1640014613.476822
17,3.628537917137146,4.658817966159662e-05,0.9465973774729246,82.15395236451502,96.63444943044529,1640014726.0999222
18,3.4254165053367616,4.618603417479937e-05,0.9035046610043795,81.80876769071453,96.80704176734552,1640014838.6613514
19,3.5493256211280824,4.576347406972676e-05,0.8598704866429712,82.74076630997584,96.9278564031757,1640014951.244949
20,3.3985334157943727,4.532091636218621e-05,0.8225682515047894,83.39661719019675,97.03141180531584,1640015063.8679798
21,3.2654535293579103,4.485879780320441e-05,0.7862347414216215,84.03520883672765,97.18674490852607,1640015176.4575577
22,3.2826676249504088,4.437757444800684e-05,0.7773266213903931,83.84535726613738,97.23852260959613,1640015289.1476815
23,3.114338731765747,4.387772120594626e-05,0.7682549473660791,84.29409734207802,97.27304107697618,1640015401.8736541
24,3.456085991859436,4.335973137182458e-05,0.7324666348168634,84.89817052122886,97.2212633759061,1640015514.6336784
25,3.127907061576843,4.2824116139070415e-05,0.7761783724947143,84.62202278218847,97.27304107697618,1640015627.2254658
26,3.241020166873932,4.2271404095252874e-05,0.7283649016628193,85.55402140144977,97.51467034863651,1640015739.8002107
27,3.0734990000724793,4.170214070042947e-05,0.6857752037904243,86.24439074905074,97.65274421815671,1640015852.4069638
28,3.0980265021324156,4.11168877488429e-05,0.7170216748333406,86.00276147739041,97.41111494649637,1640015965.0834806
29,2.9854013085365296,4.051622281449793e-05,0.6578312677311658,86.50327925440111,97.53192958232654,1640016077.8396566
30,2.961960160732269,3.99007386811656e-05,0.7048329098865744,86.24439074905074,97.80807732136694,1640016190.5721545
