epoch,train_loss,train_lr,eval_loss,eval_top1,eval_top5
0,7.2133492105885555,"[3e-07, 3e-07]",6.402644401538524,0.150198912072745,0.933668912884631
1,6.465399447240327,"[7.27e-06, 7.27e-06]",6.311460722477064,0.2435658033612081,1.2868393277583827
2,6.309894273155614,"[1.4240000000000001e-05, 1.4240000000000001e-05]",6.285896461699277,0.2435658033612081,1.3193147682065438
3,6.2980402582570125,"[2.1210000000000002e-05, 2.1210000000000002e-05]",6.280454605423398,0.23544694324916782,1.2827798977023626
4,6.278105716956289,"[2.818e-05, 2.818e-05]",6.259169871924982,0.4181212957700739,1.4898108305593896
5,6.278643457513106,"[3.515e-05, 3.515e-05]",5.980028238410327,1.8267435252090607,7.160834618819518
6,5.876097108188429,"[4.212e-05, 4.212e-05]",3.8930187951611592,25.200941787772997,52.51684663473248
7,5.311967812086406,"[4.909e-05, 4.909e-05]",2.6864772139116666,47.771372899380445,75.54193391526607
8,4.864856155295121,"[5.606e-05, 5.606e-05]",2.0386636927112933,56.38142404819915,83.93683526956717
9,4.698161771422939,"[6.303e-05, 6.303e-05]",1.736593573668507,63.18908825293855,88.10586993709984
10,4.425134238443877,"[6.836039329588764e-05, 6.836039329588764e-05]",1.4621968747462857,67.32970690976937,90.41974506779248
11,4.279884332104733,"[6.801950575996655e-05, 6.801950575996655e-05]",1.3672839907495737,70.10229763988939,92.10440854104084
12,4.230656454437657,"[6.764751227725642e-05, 6.764751227725642e-05]",1.216657252806081,73.61776406840282,93.69570512300074
13,3.9853400807631645,"[6.724477996041336e-05, 6.724477996041336e-05]",1.2179997982970692,74.71381018228942,94.19907444994723
14,3.9523014175264457,"[6.681170625761165e-05, 6.681170625761165e-05]",1.0208470365526305,76.4065925150304,95.10838678249574
15,3.785529127246455,"[6.634871856031032e-05, 6.634871856031032e-05]",0.9924733251045303,77.44174718055437,95.3235365754648
16,3.825843814172243,"[6.585627378146942e-05, 6.585627378146942e-05]",0.9683612620006901,77.95323536885175,95.57522123893806
17,3.8264048287743018,"[6.533485790463211e-05, 6.533485790463211e-05]",0.9113719383017375,79.02898433369708,96.13542258666884
18,3.739128103381709,"[6.47849855043175e-05, 6.47849855043175e-05]",0.8681776996478444,80.05196070595589,96.20037346756516
19,3.6056194148565592,"[6.420719923819782e-05, 6.420719923819782e-05]",0.9188365721030892,80.16156531808787,96.33433465941381
20,3.538672114673414,"[6.360206931156073e-05, 6.360206931156073e-05]",0.8485889674839653,80.77453925530806,96.50889015182268
21,3.448311535935653,"[6.297019291458561e-05, 6.297019291458561e-05]",0.868497934764959,81.23325485163834,96.79305025574409
22,3.5120866235933805,"[6.231219363298894e-05, 6.231219363298894e-05]",0.8048430982711903,81.42404806427129,96.76869367540797
