epoch,train_loss,train_lr,eval_loss,eval_top1,eval_top5
0,6.172688961029053,"[2e-07, 2e-07]",5.39568730529595,0.5841121495327103,2.6869158878504673
1,5.7838134765625,"[6.8533333333333335e-06, 6.8533333333333335e-06]",5.265211253894081,2.0638629283489096,8.177570093457945
2,5.345435591305003,"[1.3506666666666667e-05, 1.3506666666666667e-05]",5.1577102803738315,3.446261682242991,9.968847352024921
3,5.205397409551284,"[2.0160000000000003e-05, 2.0160000000000003e-05]",5.109898267133956,3.446261682242991,10.825545171339565
4,5.195951181299546,"[2.6813333333333336e-05, 2.6813333333333336e-05]",5.0883226246105915,3.446261682242991,10.922897196261681
5,5.21450699076933,"[3.346666666666667e-05, 3.346666666666667e-05]",5.001216900311526,3.5825545171339566,13.200934579439252
6,5.079968536601347,"[4.012e-05, 4.012e-05]",4.608812183605919,8.21651090342679,21.164330218068535
7,4.947423149557674,"[4.6773333333333335e-05, 4.6773333333333335e-05]",3.4882660387461057,29.98442367601246,56.13317757009346
8,4.522572012508617,"[5.342666666666667e-05, 5.342666666666667e-05]",2.4115891501168223,46.43691588785047,76.53816199376946
9,4.1944778807022995,"[6.008e-05, 6.008e-05]",1.8437621690031152,58.31386292834891,87.51947040498442
10,3.8147445426267734,"[6.673333333333335e-05, 6.673333333333335e-05]",1.5359259394470406,63.72663551401869,90.98520249221184
11,3.6608046503628002,"[7.338666666666667e-05, 7.338666666666667e-05]",1.2643966912480529,69.85981308411215,93.63317757009345
12,3.5626225611742806,"[8.004000000000001e-05, 8.004000000000001e-05]",1.195931598033489,71.43691588785046,94.4119937694704
13,3.423197928596945,"[8.669333333333334e-05, 8.669333333333334e-05]",1.0635282807632398,73.98753894080997,95.36604361370716
14,3.3502860630259796,"[9.334666666666668e-05, 9.334666666666668e-05]",1.055546175282321,73.98753894080997,95.87227414330218
15,3.244720220565796,"[9.465931968523003e-05, 9.465931968523003e-05]",0.9326080607476636,77.10280373831776,96.61214953271028
16,3.167921977884629,"[9.393902732214931e-05, 9.393902732214931e-05]",0.9700764213395638,75.95404984423676,96.96261682242991
17,3.170263374553007,"[9.317635932319325e-05, 9.317635932319325e-05]",0.8902956763531932,77.16121495327103,96.86526479750779
18,3.0468510459451115,"[9.237206834959874e-05, 9.237206834959874e-05]",0.831297687280958,79.01090342679127,97.54672897196262
19,2.9251813608057358,"[9.152694813945352e-05, 9.152694813945352e-05]",0.8452338578173676,79.6923676012461,97.79984423676012
20,2.8882321329677807,"[9.064183272437242e-05, 9.064183272437242e-05]",0.7556220794392523,81.44470404984423,97.68302180685359
21,2.920412344091079,"[8.971759560640882e-05, 8.971759560640882e-05]",0.7641875365070093,80.8411214953271,98.24766355140187
