epoch,train_loss,train_lr,eval_loss,eval_top1,eval_top5,time
0,6.187862133979797,4e-07,5.4216403822920265,0.5005177770107008,2.640662754573697,1640183947.7393072
1,5.5712442874908445,2.0359999999999998e-05,5.312491909734208,0.8111839834311356,2.657921988263721,1640184061.5368102
2,5.349750995635986,4.032e-05,5.297500647221264,0.535036244390749,2.744218156713842,1640184175.710766
3,5.352712416648865,6.028e-05,5.291861731964101,0.39696237487055575,2.6061442871936484,1640184289.9595566
4,5.355938124656677,8.023999999999999e-05,5.286267313168795,0.6903693476009665,3.589920607525026,1640184404.1460488
5,5.341426253318787,0.00010019999999999998,5.242707973765965,2.1919226786330688,9.354504659993097,1640184518.0197477
6,5.237754964828492,0.00012015999999999999,4.2467504099068005,15.119088712461167,36.34794615119089,1640184632.3028884
7,4.799246454238892,0.00014012,2.8087784777355886,38.24646185709354,72.45426303072144,1640184746.6738808
8,4.449479556083679,0.00016008,1.935547886283224,55.88539868829824,86.53779772178115,1640184861.1104467
9,4.277174162864685,0.00018004,1.905313214640145,59.83776320331377,88.69520193303417,1640184975.0578663
10,4.1348686695098875,0.00019520353859692506,1.4977836042673456,65.5678287884018,91.81912323092854,1640185089.0398316
11,3.8344659209251404,0.00019420631535751413,1.3424606138893682,68.81256472212634,93.6486020020711,1640185202.8085566
12,3.774304461479187,0.00019311809561704864,1.318892321259061,71.62581981360027,93.85571280635139,1640185316.92397
13,3.852845752239227,0.00019193995331703015,1.087767079899465,74.00759406282361,95.32274767000345,1640185431.3234074
14,3.7017970442771913,0.00019067305114166993,1.0739325357792004,75.3538142906455,95.15015533310321,1640185545.9665773
15,3.4688464403152466,0.00018931863937046006,1.2300730854386002,74.18018639972385,94.51156368657232,1640185660.0003726
16,3.485245180130005,0.00018787805464429863,0.9534871025994024,77.54573696927856,95.719710044874,1640185774.5639253
17,3.411280834674835,0.0001863527186463865,0.9522895115097515,78.52951328960994,95.94408008284432,1640185888.8182786
18,3.45684095621109,0.00018474413669919749,0.9164220133772545,78.18432861580946,95.80600621332412,1640186002.7286096
19,3.4662219643592835,0.00018305389627890705,0.9287987505932862,79.20262340352089,95.8577839143942,1640186116.5764842
20,3.145554983615875,0.00018128366544874485,0.8722114707833535,79.58232654470142,96.09941318605453,1640186231.0828466
21,3.3225196599960327,0.00017943519121281764,0.8801785707062263,80.25543665861235,95.97859855022438,1640186345.2624376
22,3.161224973201752,0.00017751029779202736,0.8775056227347255,79.58232654470142,96.04763548498447,1640186459.6164026
