epoch,train_loss,train_lr,eval_loss,eval_top1,eval_top5
0,6.149773120880127,"[2e-07, 2e-07]",5.395005841121495,0.5646417445482866,2.784267912772586
1,5.774626675774069,"[6.8533333333333335e-06, 6.8533333333333335e-06]",5.264967873831775,1.9665109034267914,7.807632398753894
2,5.339307336246266,"[1.3506666666666667e-05, 1.3506666666666667e-05]",5.160217095015576,3.446261682242991,10.22196261682243
3,5.210451574886546,"[2.0160000000000003e-05, 2.0160000000000003e-05]",5.112295560747664,3.446261682242991,10.669781931464174
4,5.197704315185547,"[2.6813333333333336e-05, 2.6813333333333336e-05]",5.093579633956386,3.446261682242991,10.689252336448599
5,5.215576284071979,"[3.346666666666667e-05, 3.346666666666667e-05]",5.014517620716511,3.446261682242991,12.86993769470405
6,5.087918814490823,"[4.012e-05, 4.012e-05]",4.649363865362149,8.041277258566979,21.008566978193148
7,4.956284747404211,"[4.6773333333333335e-05, 4.6773333333333335e-05]",3.4314337519470404,31.444704049844237,56.230529595015575
8,4.5040215043460625,"[5.342666666666667e-05, 5.342666666666667e-05]",2.4339801158489096,46.203271028037385,75.85669781931465
9,4.193395684747135,"[6.008e-05, 6.008e-05]",1.82547824182243,57.45716510903427,87.03271028037383
10,3.8192254935993866,"[6.673333333333335e-05, 6.673333333333335e-05]",1.5362453757788161,65.18691588785046,90.80996884735202
11,3.6622010539559757,"[7.338666666666667e-05, 7.338666666666667e-05]",1.2727605992017135,69.99610591900311,93.6721183800623
12,3.590136065202601,"[8.004000000000001e-05, 8.004000000000001e-05]",1.1389966352706387,72.54672897196262,94.8208722741433
13,3.4139733174267937,"[8.669333333333334e-05, 8.669333333333334e-05]",1.075994663892134,73.30607476635514,95.05451713395638
14,3.37087345123291,"[9.334666666666668e-05, 9.334666666666668e-05]",1.0681836850175233,74.61059190031153,95.77492211838006
15,3.2038218273836025,"[9.465931968523003e-05, 9.465931968523003e-05]",0.9340211862344237,77.47274143302181,96.74844236760124
16,3.1466184223399445,"[9.393902732214931e-05, 9.393902732214931e-05]",0.9376985068633178,77.39485981308411,96.94314641744548
17,3.204113623675178,"[9.317635932319325e-05, 9.317635932319325e-05]",0.907082816150701,78.01791277258567,97.07943925233644
18,3.0780610336976895,"[9.237206834959874e-05, 9.237206834959874e-05]",0.8511069229458723,78.58255451713396,97.52725856697819
19,2.923228894962984,"[9.152694813945352e-05, 9.152694813945352e-05]",0.8396558910144081,79.40031152647975,97.68302180685359
20,2.8984210771672867,"[9.064183272437242e-05, 9.064183272437242e-05]",0.7322731849931854,80.97741433021807,97.54672897196262
21,2.9447637025047753,"[8.971759560640882e-05, 8.971759560640882e-05]",0.8603743793808412,79.47819314641744,97.87772585669782
22,2.9028282866758457,"[8.875514889601368e-05, 8.875514889601368e-05]",0.7214758566978193,81.56152647975078,98.0334890965732
23,2.8487842503715965,"[8.775544241189252e-05, 8.775544241189252e-05]",0.8043726270443925,81.38629283489097,97.93613707165109
24,2.826582936679616,"[8.671946274364917e-05, 8.671946274364917e-05]",0.7828623929127726,81.44470404984423,97.91666666666667
25,2.8259282532860253,"[8.564823227814083e-05, 8.564823227814083e-05]",0.7449780045268691,82.398753894081,98.20872274143302
26,2.752905649297378,"[8.454280819050575e-05, 8.454280819050575e-05]",0.7260323878017912,82.55451713395638,98.24766355140187
27,2.656647373648251,"[8.340428140085894e-05, 8.340428140085894e-05]",0.6973355967679128,82.71028037383178,98.1113707165109
28,2.718508986865773,"[8.22337754976858e-05, 8.22337754976858e-05]",0.7468558338200935,82.69080996884735,98.38395638629284
29,2.6597380918615006,"[8.103244562899586e-05, 8.103244562899586e-05]",0.6554799302716121,83.66433021806854,98.30607476635514
30,2.6305184224072624,"[7.98014773623312e-05, 7.98014773623312e-05]",0.6636365848909658,83.29439252336448,98.38395638629284
31,2.465187395320219,"[7.854208551475441e-05, 7.854208551475441e-05]",0.6970321322527259,84.01479750778816,98.32554517133957
32,2.639397144317627,"[7.725551295397084e-05, 7.725551295397084e-05]",0.6429101106162384,83.78115264797508,98.30607476635514
33,2.5102005425621483,"[7.59430293717682e-05, 7.59430293717682e-05]",0.6422609703563084,84.28738317757009,98.24766355140187
34,2.6192886969622444,"[7.460593003098405e-05, 7.460593003098405e-05]",0.6845505378699377,84.91043613707166,98.1892523364486
35,2.7112265334409824,"[7.324553448723779e-05, 7.324553448723779e-05]",0.6417856186721184,84.50155763239876,98.3644859813084
36,2.4568982685313507,"[7.186318528668857e-05, 7.186318528668857e-05]",0.6621238256911994,84.5404984423676,98.46183800623054
37,2.4689008348128376,"[7.046024664110424e-05, 7.046024664110424e-05]",0.6433128285630841,85.00778816199377,98.53971962616822
38,2.540514258777394,"[6.903810308154924e-05, 6.903810308154924e-05]",0.6098149855188862,84.85202492211837,98.5202492211838
39,2.568793675478767,"[6.759815809201929e-05, 6.759815809201929e-05]",0.6241420852803738,84.8714953271028,98.53971962616822
40,2.357693917611066,"[6.614183272437242e-05, 6.614183272437242e-05]",0.6044899058119159,85.16355140186916,98.50077881619937
41,2.453079342842102,"[6.467056419592224e-05, 6.467056419592224e-05]",0.6044617649922118,85.04672897196262,98.28660436137072
42,2.395925009951872,"[6.318580447107787e-05, 6.318580447107787e-05]",0.5923794660241433,85.63084112149532,98.42289719626169
43,2.5836040272432217,"[6.16890188284306e-05, 6.16890188284306e-05]",0.6621344735689252,84.42367601246106,98.3644859813084
44,2.317519215976491,"[6.0181684414700524e-05, 6.0181684414700524e-05]",0.6185527100369937,84.92990654205607,98.4423676012461
45,2.5299995436387905,"[5.866528878697132e-05, 5.866528878697132e-05]",0.5970850674162772,85.78660436137072,98.4423676012461
46,2.3692833746180817,"[5.7141328444650926e-05, 5.7141328444650926e-05]",0.6391426633080218,85.43613707165109,98.3644859813084
47,2.342131123823278,"[5.561130735260721e-05, 5.561130735260721e-05]",0.6264032381717289,86.00077881619937,98.53971962616822
48,2.455588789547191,"[5.407673545693637e-05, 5.407673545693637e-05]",0.5994709525895638,85.35825545171339,98.38395638629284
49,2.3106004981433643,"[5.253912719482829e-05, 5.253912719482829e-05]",0.6083501417688862,85.1246105919003,98.65654205607477
50,2.3713196516036987,"[5.1000000000000006e-05, 5.1000000000000006e-05]",0.5888105255792445,85.72819314641744,98.53971962616822
51,2.321577184340533,"[4.946087280517172e-05, 4.946087280517172e-05]",0.6194790753991433,85.70872274143302,98.53971962616822
52,2.2012887281530045,"[4.792326454306365e-05, 4.792326454306365e-05]",0.5753953404887072,86.60436137071652,98.4423676012461
53,2.3241956724840054,"[4.63886926473928e-05, 4.63886926473928e-05]",0.6011069229458723,86.2733644859813,98.50077881619937
54,2.3372012236539055,"[4.48586715553491e-05, 4.48586715553491e-05]",0.5957327869450935,86.31230529595015,98.42289719626169
55,2.269410063238705,"[4.333471121302869e-05, 4.333471121302869e-05]",0.5811269409559969,86.4291277258567,98.46183800623054
56,2.279004089972552,"[4.18183155852995e-05, 4.18183155852995e-05]",0.5927833248150312,86.50700934579439,98.50077881619937
57,2.363038119147806,"[4.031098117156943e-05, 4.031098117156943e-05]",0.6047188351830218,86.77959501557632,98.3644859813084
58,2.212875751888051,"[3.881419552892212e-05, 3.881419552892212e-05]",0.5891060041861371,86.11760124610592,98.55919003115265
59,2.3125735731685864,"[3.7329435804077777e-05, 3.7329435804077777e-05]",0.6110794209988317,85.84501557632399,98.50077881619937
60,2.296602291219375,"[3.5858167275627595e-05, 3.5858167275627595e-05]",0.6049591729945483,86.58489096573209,98.57866043613707
61,2.1971404061597934,"[3.440184190798073e-05, 3.440184190798073e-05]",0.6105409426109814,86.66277258566979,98.46183800623054
62,2.239689216894262,"[3.29618969184508e-05, 3.29618969184508e-05]",0.5641458576713395,86.89641744548287,98.59813084112149
63,2.1837122019599464,"[3.1539753358895745e-05, 3.1539753358895745e-05]",0.574325609058606,87.0911214953271,98.50077881619937
64,2.167568802833557,"[3.0136814713311443e-05, 3.0136814713311443e-05]",0.5887816241968458,86.7601246105919,98.63707165109034
65,2.2609101674135994,"[2.8754465512762214e-05, 2.8754465512762214e-05]",0.5909777489778038,86.85747663551402,98.46183800623054
66,2.081502977539511,"[2.739406996901595e-05, 2.739406996901595e-05]",0.5712708089953271,86.81853582554517,98.67601246105919
67,2.1298955117954925,"[2.605697062823181e-05, 2.605697062823181e-05]",0.5606605791228583,87.4221183800623,98.55919003115265
68,2.180352105813868,"[2.4744487046029157e-05, 2.4744487046029157e-05]",0.5819091796875,87.24688473520249,98.59813084112149
69,2.3242760055205403,"[2.3457914485245598e-05, 2.3457914485245598e-05]",0.5993758822527259,86.87694704049844,98.59813084112149
70,2.0784236192703247,"[2.2198522637668827e-05, 2.2198522637668827e-05]",0.5756934810650312,86.6822429906542,98.59813084112149
71,2.190952371148502,"[2.096755437100415e-05, 2.096755437100415e-05]",0.5900338906736761,87.14953271028037,98.65654205607477
72,2.055313131388496,"[1.9766224502314207e-05, 1.9766224502314207e-05]",0.5462893667250779,86.89641744548287,98.71495327102804
73,2.206993755172281,"[1.859571859914107e-05, 1.859571859914107e-05]",0.5722671461253894,87.44158878504673,98.71495327102804
74,1.9675551302292769,"[1.7457191809494254e-05, 1.7457191809494254e-05]",0.5708479361370716,87.28582554517133,98.61760124610592
75,2.1266783195383407,"[1.6351767721859175e-05, 1.6351767721859175e-05]",0.5745252567659658,87.22741433021807,98.67601246105919
76,2.165085701381459,"[1.5280537256350847e-05, 1.5280537256350847e-05]",0.5850582895249221,87.30529595015577,98.55919003115265
77,2.089897779857411,"[1.424455758810748e-05, 1.424455758810748e-05]",0.5721469772196262,87.4221183800623,98.59813084112149
78,2.149376455475302,"[1.3244851103986332e-05, 1.3244851103986332e-05]",0.5837356709988317,87.55841121495327,98.69548286604362
79,2.014046725104837,"[1.2282404393591171e-05, 1.2282404393591171e-05]",0.5772123247663551,87.1690031152648,98.59813084112149
80,2.1795964311150944,"[1.1358167275627581e-05, 1.1358167275627581e-05]",0.5835447697624611,87.32476635514018,98.61760124610592
81,2.156160221380346,"[1.0473051860546476e-05, 1.0473051860546476e-05]",0.5698789792640186,87.48052959501558,98.63707165109034
82,2.1543726570465984,"[9.627931650401273e-06, 9.627931650401273e-06]",0.5646105614778038,87.59735202492212,98.63707165109034
83,2.0830378742779003,"[8.823640676806756e-06, 8.823640676806756e-06]",0.5662290388921339,87.65576323987538,98.65654205607477
84,2.049977323588203,"[8.060972677850686e-06, 8.060972677850686e-06]",0.5684019665109035,87.51947040498442,98.67601246105919
85,2.209856299793019,"[7.340680314769979e-06, 7.340680314769979e-06]",0.5578605675623053,87.73364485981308,98.65654205607477
86,2.063980551326976,"[6.663474429165052e-06, 6.663474429165052e-06]",0.5578529619353583,87.59735202492212,98.67601246105919
87,2.235853061956518,"[6.030023341484935e-06, 6.030023341484935e-06]",0.5608009029400312,87.61682242990655,98.69548286604362
88,2.1049939604366528,"[5.440952191475684e-06, 5.440952191475684e-06]",0.558492214880257,87.5,98.67601246105919
