epoch,train_loss,train_lr,eval_loss,eval_top1,eval_top5
0,5.408505129814148,"[3.5e-08, 3.5e-08]",5.431434997411115,0.5177770107007249,2.657921988263721
1,5.377618885040283,"[7.0314999999999995e-06, 7.0314999999999995e-06]",5.302864493441491,0.6040731791508457,3.1411805315843977
2,5.269999766349793,"[1.4028e-05, 1.4028e-05]",5.126186572316189,2.640662754573697,9.164653089402831
3,4.796122574806214,"[2.10245e-05, 2.10245e-05]",3.6176917932343806,28.44321712115982,59.423541594753196
4,3.6173462867736816,"[2.8020999999999998e-05, 2.8020999999999998e-05]",2.1722903003106664,58.47428374180186,87.33172247152227
5,2.834602403640747,"[3.50175e-05, 3.50175e-05]",1.415563918493269,73.9212978943735,93.57956506731101
6,2.3319557905197144,"[4.2014e-05, 4.2014e-05]",1.0590776490226959,78.7193648602002,95.39178460476354
7,2.0826069116592407,"[4.90105e-05, 4.90105e-05]",0.9019119320633414,80.03106662064204,95.96133931653435
8,1.848085528612137,"[5.6007e-05, 5.6007e-05]",0.7962756461425613,81.1356575768036,96.49637556092509
9,1.8092891991138458,"[6.30035e-05, 6.30035e-05]",0.7349979083291983,82.30928546772523,96.63444943044529
10,1.7203215658664703,"[6.829554317997872e-05, 6.829554317997872e-05]",0.6764074449996764,83.67276492923715,96.91059716948567
11,1.6715862989425658,"[6.79411727788309e-05, 6.79411727788309e-05]",0.6512584324166163,84.88091128753884,96.9278564031757
12,1.5904127776622772,"[6.755446612105835e-05, 6.755446612105835e-05]",0.6434643040618527,84.69105971694857,96.82430100103555
13,1.5650924146175385,"[6.713580483944463e-05, 6.713580483944463e-05]",0.6458377963228393,84.53572661373835,96.96237487055575
14,1.547587525844574,"[6.668560210212913e-05, 6.668560210212913e-05]",0.6261126222304323,84.55298584742837,97.08318950638592
15,1.5143922448158265,"[6.62043022048599e-05, 6.62043022048599e-05]",0.6227804440072705,85.15705902657922,96.97963410424578
16,1.4540438175201416,"[6.569238013252754e-05, 6.569238013252754e-05]",0.637366603315391,85.17431826026925,96.77252329996548
17,1.4158231794834137,"[6.515034109041233e-05, 6.515034109041233e-05]",0.6272751871042511,85.50224370037971,96.8588194684156
18,1.4039545595645904,"[6.457872000560767e-05, 6.457872000560767e-05]",0.6498944009630113,85.29513289609942,96.87607870210563
19,1.4096798539161681,"[6.397808099911161e-05, 6.397808099911161e-05]",0.6461774716099089,85.31239212978944,96.9968933379358
20,1.41038938164711,"[6.334901682910754e-05, 6.334901682910754e-05]",0.6429338017372498,85.19157749395927,96.8588194684156
21,1.4504056692123413,"[6.269214830598341e-05, 6.269214830598341e-05]",0.6345192932613479,85.46772523299965,96.77252329996548
22,1.2710848450660706,"[6.200812367966686e-05, 6.200812367966686e-05]",0.6502224780956054,84.98446668967898,96.77252329996548
23,1.3385410070419312,"[6.129761799988075e-05, 6.129761799988075e-05]",0.6411686490065154,86.0717984121505,96.89333793579566
24,1.345761638879776,"[6.056133244995066e-05, 6.056133244995066e-05]",0.6365083925552025,85.62305833620987,96.87607870210563
25,1.3575156688690186,"[5.979999365482152e-05, 5.979999365482152e-05]",0.6405592033852369,85.46772523299965,96.53089402830514
26,1.3058552861213684,"[5.901435296396659e-05, 5.901435296396659e-05]",0.6424205333642561,85.58853986882983,96.68622713151537
27,1.307680571079254,"[5.8205185709896174e-05, 5.8205185709896174e-05]",0.6375291249568519,85.84742837418018,96.77252329996548
28,1.2174591839313507,"[5.7373290442998124e-05, 5.7373290442998124e-05]",0.6294483399448784,86.14083534691059,96.82430100103555
29,1.238762030005455,"[5.651948814346491e-05, 5.651948814346491e-05]",0.6514954519222471,85.9337245426303,96.66896789782534
30,1.3081051766872407,"[5.564462141108539e-05, 5.564462141108539e-05]",0.6692794151951372,86.29616845012082,96.54815326199517
31,1.2295361042022706,"[5.4749553633700456e-05, 5.4749553633700456e-05]",0.638771970970778,86.50327925440111,96.8588194684156
32,1.1977012157440186,"[5.383516813514355e-05, 5.383516813514355e-05]",0.6545695422392777,85.96824301001035,96.63444943044529
33,1.2874006867408752,"[5.2902367303506684e-05, 5.2902367303506684e-05]",0.6455605256380523,86.22713151536072,96.82430100103555
34,1.2258015155792237,"[5.1952071700592234e-05, 5.1952071700592234e-05]",0.6586699586182905,86.33068691750087,96.68622713151537
35,1.2598815083503723,"[5.098521915342972e-05, 5.098521915342972e-05]",0.6621952708688406,86.0717984121505,96.78978253365551
36,1.1959372818470002,"[5.000276382875366e-05, 5.000276382875366e-05]",0.6541990438822759,86.10631687953055,96.77252329996548
37,1.2515415847301483,"[4.900567529135623e-05, 4.900567529135623e-05]",0.6698376435347989,85.79565067311012,96.73800483258543
38,1.2161366283893584,"[4.7994937547243916e-05, 4.7994937547243916e-05]",0.6328408369986732,86.24439074905074,96.78978253365551
39,1.1748446136713029,"[4.697154807254228e-05, 4.697154807254228e-05]",0.6826361069236495,85.22609596133931,96.9278564031757
40,1.240800529718399,"[4.593651682910755e-05, 4.593651682910755e-05]",0.6760799156454953,85.62305833620987,96.68622713151537
41,1.2232660442590713,"[4.489086526781616e-05, 4.489086526781616e-05]",0.6840106515091042,85.77839143942009,96.58267172937522
42,1.2361069321632385,"[4.383562532051606e-05, 4.383562532051606e-05]",0.6752734804795371,86.36520538488091,96.77252329996548
43,1.1886195123195649,"[4.2771838381634604e-05, 4.2771838381634604e-05]",0.6600005755887016,86.29616845012082,96.51363479461511
44,1.180000913143158,"[4.1700554280447865e-05, 4.1700554280447865e-05]",0.6715384323020043,86.50327925440111,96.7207455988954
45,1.1785400062799454,"[4.062283024502604e-05, 4.062283024502604e-05]",0.6524126226012362,86.2098722816707,96.87607870210563
46,1.2108538687229156,"[3.9539729858876903e-05, 3.9539729858876903e-05]",0.6912142747346393,86.10631687953055,96.59993096306523
47,1.1471531301736833,"[3.845232201131726e-05, 3.845232201131726e-05]",0.6667801551173628,86.434242319641,96.61719019675526
48,1.1970428764820098,"[3.736167984260834e-05, 3.736167984260834e-05]",0.6655708499970335,86.7103900586814,96.73800483258543
49,1.1690040111541748,"[3.626887968489582e-05, 3.626887968489582e-05]",0.6776024657444663,86.67587159130134,96.70348636520538
50,1.1454157054424285,"[3.5175e-05, 3.5175e-05]",0.6682894953292199,86.33068691750087,96.61719019675526
51,1.1394725441932678,"[3.408112031510418e-05, 3.408112031510418e-05]",0.6578267169566577,86.88298239558164,96.78978253365551
52,1.1622517228126525,"[3.298832015739166e-05, 3.298832015739166e-05]",0.6624637244280183,86.72764929237142,96.51363479461511
53,1.0960851997137069,"[3.189767798868274e-05, 3.189767798868274e-05]",0.6561133503543537,86.33068691750087,96.78978253365551
54,1.1514406234025956,"[3.0810270141123106e-05, 3.0810270141123106e-05]",0.6705897854326675,86.93476009665171,96.63444943044529
55,1.101635879278183,"[2.9727169754973958e-05, 2.9727169754973958e-05]",0.6906643052079737,86.46876078702105,96.63444943044529
56,1.1875146538019181,"[2.8649445719552138e-05, 2.8649445719552138e-05]",0.6811673444511563,86.74490852606144,96.65170866413531
57,1.1066824853420258,"[2.757816161836541e-05, 2.757816161836541e-05]",0.660359096560019,86.79668622713152,96.78978253365551
58,1.10209122300148,"[2.651437467948393e-05, 2.651437467948393e-05]",0.6704206904502502,87.26268553676216,96.80704176734552
59,1.1113023281097412,"[2.5459134732183843e-05, 2.5459134732183843e-05]",0.6746778557289869,87.0037970314118,96.78978253365551
60,1.131516084074974,"[2.4413483170892464e-05, 2.4413483170892464e-05]",0.668173408442462,86.91750086296169,96.8588194684156
61,1.1393480539321899,"[2.3378451927457725e-05, 2.3378451927457725e-05]",0.6782339489126683,86.84846392820158,96.82430100103555
62,1.1365324795246123,"[2.2355062452756097e-05, 2.2355062452756097e-05]",0.6600490118414524,87.19364860200207,96.97963410424578
63,1.1247010409832001,"[2.134432470864376e-05, 2.134432470864376e-05]",0.6620327492273796,87.27994477045219,96.75526406627546
64,1.1064365059137344,"[2.0347236171246344e-05, 2.0347236171246344e-05]",0.6659434867966862,86.81394546082154,96.94511563686572
65,1.13670956492424,"[1.936478084657028e-05, 1.936478084657028e-05]",0.6797667593226829,86.96927856403175,96.84156023472558
66,1.123708975315094,"[1.8397928299407758e-05, 1.8397928299407758e-05]",0.6583283977093761,87.2109078356921,96.87607870210563
67,1.1013451039791107,"[1.744763269649332e-05, 1.744763269649332e-05]",0.6651969069565499,87.03831549879186,96.96237487055575
