epoch,train_loss,eval_loss,eval_top1,eval_top5
61,2.6391839547590776,0.607465262274352,86.43424230383971,97.34207801173628
62,2.635667844252153,0.6020820843770169,86.29616843431951,97.23852260959613
63,2.449355949055065,0.627644468185035,86.03727992896916,97.08318950638592
64,2.4050872434269297,0.5870936886067633,86.62409387442997,97.32481877804625
65,2.262899485501376,0.5844748740797829,86.36520536907962,97.25578184328616
66,2.534389615058899,0.6097443990144477,86.48602000490978,97.32481877804625
67,2.401575381105596,0.601678665193723,86.29616843431951,97.16948567483604
68,2.2547708966515283,0.5888355820496658,86.38246460276963,97.25578184328616
69,2.4431446573951026,0.5937275051000738,86.53779770597986,97.44563341387642
70,2.3853392492641103,0.6081265367266635,86.52053847228983,97.34207801173628
71,2.5164613073522393,0.5871600110776926,86.5032792385998,97.48015188125648
72,2.49837682463906,0.5903733118591862,86.69313081445716,97.48015188125648
73,2.4260445724834097,0.588794064657582,86.36520536907962,97.39385571280636
74,2.5508146502754907,0.6005059265559568,86.10631686372925,97.25578184328616
75,2.3829355239868164,0.5983590701139092,86.2098722658694,97.32481877804625
76,2.3699126460335473,0.5730873959760728,86.86572315135741,97.34207801173628
77,2.5387351512908936,0.5893070114494234,86.71039004814719,97.3593372454263
78,2.5968597585504707,0.577997242978494,86.34794614065669,97.23852260959613
79,2.328957373445684,0.5822120736416431,86.41698307541678,97.32481877804625
80,2.380929405039007,0.577047942361216,86.46876077121975,97.3593372454263
81,2.494242852384394,0.586708505420303,86.55505693966988,97.29030031066621
82,2.4473612308502197,0.5875288978357911,86.5032792385998,97.37659647911633
83,2.454403118653731,0.5803096673901755,86.4342423091068,97.30755954435622
84,2.421497800133445,0.5923937963418892,86.4342423091068,97.3593372454263
85,2.577013839374889,0.5830438698124054,86.34794613538959,97.41111494649637
86,2.3466104594143955,0.5799095258759679,86.53779770597986,97.3593372454263
87,2.261475281281905,0.5875377425108032,86.7794269829073,97.51467034863651
88,2.4367877678437666,0.5833462749755419,86.77942697764018,97.32481877804625
89,2.462159026752819,0.5829955686113939,86.62409387969707,97.34207801173628
90,2.233214183287187,0.5839933251713242,86.84846391766739,97.37659647911633
91,2.445485483516346,0.5824037589798888,86.74490851552724,97.44563341387642
92,2.398121021010659,0.5871746464252142,86.60683464073995,97.32481877804625
93,2.578900369730863,0.5871455119546628,86.71039004814719,97.44563341387642
94,2.366255673495206,0.5806463092082034,86.72764928183722,97.39385571280636
95,2.3577316349202935,0.580194890972331,86.74490851552724,97.46289264756645
96,2.4898705048994585,0.579776821854117,86.7794269829073,97.41111494649637
97,2.49091928655451,0.5817512104973778,86.7794269829073,97.37659647911633
98,2.4546153328635474,0.5846273267129227,86.67587158076715,97.27304107697618
99,2.381652767008001,0.5821153640047534,86.83120468397736,97.39385571280636
100,2.3316164233467798,0.5834336705379829,86.81394545028733,97.41111494649637
101,2.3170373981649224,0.579615750239148,86.81394545028733,97.41111494649637
102,2.359530221332203,0.5821691621654315,86.83120468397736,97.4283741801864
103,2.2797626040198584,0.5867433880253582,86.6413531133871,97.41111494649637
104,2.5483180826360528,0.5912408092370065,86.72764927657012,97.32481877804625
2.42
