epoch,train_loss,train_lr,eval_loss,eval_top1,eval_top5,time
0,7.026194566174557,"[2e-07, 2e-07]",6.360318183202079,0.2922789640334497,1.0838678249573759,1639374065.9962327
1,6.388277336170799,"[1.0179999999999999e-05, 1.0179999999999999e-05]",6.300461252740115,0.25980352358528863,1.209710156694,1639374491.2025177
2,6.295598419089067,"[2.016e-05, 2.016e-05]",6.281344191463019,0.2679223836973289,1.4898108305593896,1639374915.7549036
3,6.2929502035442155,"[3.014e-05, 3.014e-05]",6.264088125152228,0.2922789640334497,2.025655597954047,1639375343.2406023
4,6.2616584740187,"[4.0119999999999995e-05, 4.0119999999999995e-05]",6.082684247381668,1.1569375659657384,5.147357311033531,1639375769.6158888
5,6.009077348207173,"[5.009999999999999e-05, 5.009999999999999e-05]",4.185294270621904,22.164488105869935,46.94324916781684,1639376195.0421064
6,5.306269532755802,"[6.0079999999999994e-05, 6.0079999999999994e-05]",2.6679982442965007,43.67540797272063,73.75578469278518,1639376621.7963521
7,4.8120213056865495,"[7.006e-05, 7.006e-05]",1.9394256921328246,57.331330682101495,84.37931314753162,1639377048.4475174
8,4.541369711097918,"[8.004e-05, 8.004e-05]",1.62197318746448,60.720954778258886,88.01656247524798,1639377472.4450672
9,4.368267078148691,"[9.002e-05, 9.002e-05]",1.4564053683425346,66.84257530413095,91.0611350178825,1639377894.8809872
10,4.126442288097582,"[9.760176929846253e-05, 9.760176929846253e-05]",1.2406236679995128,70.65032069559385,92.52252983681092,1639378320.8471463
11,4.028602703621513,"[9.710315767875706e-05, 9.710315767875706e-05]",1.1976587237151903,70.45546805538255,93.10302833544121,1639378741.3508716
12,3.9111425060974923,"[9.655904780852432e-05, 9.655904780852432e-05]",1.1211283185840708,73.96281562316453,94.357392222132,1639379166.385239
13,3.827186521730925,"[9.596997665851508e-05, 9.596997665851508e-05]",1.0023728240820613,75.00202971688627,94.59283916538118,1639379591.449688
14,3.7416047642105505,"[9.533652557083496e-05, 9.533652557083496e-05]",0.9801421323805513,76.08589754122423,95.15304051311196,1639380018.1418462
15,3.729122453614285,"[9.465931968523003e-05, 9.465931968523003e-05]",0.9360537883996712,77.10075505584868,95.64423154989039,1639380442.3838372
